event,step,tokens,tokens_b,loss,perplexity,lr,tokens_per_sec_window,source
train,9440,4987944960,4.987945,2.9638935923576355,,0.00023650484180411598,39689.20308089503,
train,9450,4993228800,4.993229,2.9432296082377434,,0.0002361907244579122,39206.88126988677,
train,9460,4998512640,4.998513,2.93854196369648,,0.00023587655739501582,39458.883420470804,
train,9470,5003796480,5.003796,2.9472026005387306,,0.0002355623415801365,39688.78813187351,
train,9480,5009080320,5.009080,2.966257493942976,,0.00023524807797813355,39685.17791558956,
train,9490,5014364160,5.014364,2.938301909714937,,0.000234933767554013,39685.92104139177,
train,9500,5019648000,5.019648,2.9062749221920967,,0.00023461941127292466,39679.638429875806,
eval,9500,5019648000,5.019648,2.9382059685885906,18.88194111238804,,,
train,9510,5024931840,5.024932,2.9835134111344814,,0.00023430501010015915,15343.061143480845,
train,9520,5030215680,5.030216,3.0007487684488297,,0.00023399056500114496,39633.86849631883,
train,9530,5035499520,5.035500,2.9724471904337406,,0.0002336760769414455,39619.16508882369,
train,9540,5040783360,5.040783,2.9202912524342537,,0.00023336154688675595,39611.636862559455,
train,9550,5046067200,5.046067,2.9039424248039722,,0.00023304697580290052,39616.45301143144,
train,9560,5051351040,5.051351,2.970393054187298,,0.00023273236465582957,39614.19433990644,
train,9570,5056634880,5.056635,2.9432142041623592,,0.00023241771441161624,39637.055443958474,
train,9580,5061918720,5.061919,2.9303616248071194,,0.0002321030260364539,39622.90208048852,
train,9590,5067202560,5.067203,2.9452486634254456,,0.00023178830049665284,39630.59297955604,
train,9600,5072486400,5.072486,2.9525216333568096,,0.0002314735387586376,39617.970621351575,
train,9610,5077770240,5.077770,2.9971319027245045,,0.00023115874178894393,39632.75372791644,
train,9620,5083054080,5.083054,2.954229861497879,,0.00023084391055421555,39619.77095535572,
train,9630,5088337920,5.088338,2.9487106315791607,,0.0002305290460212016,39625.64472731923,
train,9640,5093621760,5.093622,2.9604624398052692,,0.00023021414915675337,39621.39351383899,
train,9650,5098905600,5.098906,2.9415549486875534,,0.00022989922092782146,39623.28696188802,
train,9660,5104189440,5.104189,2.9616656079888344,,0.0002295842623014527,39611.006394591175,
train,9670,5109473280,5.109473,2.928112007677555,,0.00022926927424478738,39614.088621467534,
train,9680,5114757120,5.114757,2.9648319892585278,,0.0002289542577250562,39644.07691548995,
train,9690,5120040960,5.120041,2.9556760862469673,,0.00022863921370957715,39622.497654915336,
train,9700,5125324800,5.125325,2.985462460666895,,0.00022832414316575257,39623.38720371541,
train,9710,5130608640,5.130609,2.922312680631876,,0.00022800904706106638,39620.1870832133,
train,9720,5135892480,5.135892,2.9548075199127197,,0.0002276939263630811,39632.72587368501,
train,9730,5141176320,5.141176,2.9817021749913692,,0.0002273787820394345,39639.23774143053,
train,9740,5146460160,5.146460,2.9735370464622974,,0.00022706361505783719,39622.91695704644,
train,9750,5151744000,5.151744,2.9385413080453873,,0.00022674842638606912,39632.33109909318,
train,9760,5157027840,5.157028,3.008751779794693,,0.00022643321699197686,39614.15121691178,
train,9770,5162311680,5.162312,2.937385093420744,,0.00022611798784347086,39626.2095558171,
train,9780,5167595520,5.167596,2.93694431707263,,0.00022580273990852195,39619.11933439974,
train,9790,5172879360,5.172879,2.92288326472044,,0.00022548747415515873,39624.85801862315,
train,9800,5178163200,5.178163,2.974667076021433,,0.00022517219155146454,39627.40579557306,
train,9810,5183447040,5.183447,2.975069671869278,,0.00022485689306557446,39619.67186509149,
train,9820,5188730880,5.188731,2.917645923793316,,0.00022454157966567243,39615.28533333789,
train,9830,5194014720,5.194015,2.9185960330069065,,0.00022422625231998796,36489.63574765598,
train,9840,5199298560,5.199299,2.890284538269043,,0.0002239109119967936,39716.397307920226,
train,9850,5204582400,5.204582,2.9590351954102516,,0.00022359555966440167,39703.50955591112,
train,9860,5209866240,5.209866,2.9782768860459328,,0.0002232801962911613,39699.20976052473,
train,9870,5215150080,5.215150,2.915933970361948,,0.00022296482284545565,39703.4744180925,
train,9880,5220433920,5.220434,2.9770753905177116,,0.00022264944029569864,39702.015471102284,
train,9890,5225717760,5.225718,2.9720243588089943,,0.00022233404961033237,39703.25427467265,
train,9900,5231001600,5.231002,2.953749667853117,,0.00022201865175782378,39709.46489199187,
train,9910,5236285440,5.236285,2.9654520265758038,,0.0002217032477066617,39705.24475867859,
train,9920,5241569280,5.241569,2.9259960055351257,,0.00022138783842535434,39704.551769045975,
train,9930,5246853120,5.246853,2.928701888769865,,0.00022107242488242568,39709.871023714106,
train,9940,5252136960,5.252137,3.006449606269598,,0.00022075700804641287,39707.24184511162,
train,9950,5257420800,5.257421,2.979210425168276,,0.00022044158888586313,39699.67854852677,
train,9960,5262704640,5.262705,2.9201566874980927,,0.00022012616836933097,39717.15719140295,
train,9970,5267988480,5.267988,2.937113221734762,,0.00021981074746537483,39705.91963233281,
train,9980,5273272320,5.273272,2.961035270243883,,0.00021949532714255447,39721.84340244349,
train,9990,5278556160,5.278556,2.960708487778902,,0.000219179908369428,39706.017376028874,
train,10000,5283840000,5.283840,2.942055780440569,,0.0002188644921145485,39705.98906303101,
eval,10000,5283840000,5.283840,2.931453064084053,18.75486272422144,,,
train,10010,5289123840,5.289124,2.940637230873108,,0.00021854907934646157,34085.04838984224,
train,10020,5294407680,5.294408,2.9006422199308872,,0.00021823367103370177,39715.52315046784,
train,10030,5299691520,5.299692,2.9376788958907127,,0.00021791826814479039,39708.29065737606,
train,10040,5304975360,5.304975,2.9939399734139442,,0.00021760287164823182,39707.43948030463,
train,10050,5310259200,5.310259,2.983526788651943,,0.00021728748251251078,39704.11999652384,
train,10060,5315543040,5.315543,2.989786520600319,,0.0002169721017060896,39020.4599525742,
train,10070,5320826880,5.320827,2.9439686946570873,,0.00021665673019740473,39709.47243395585,
train,10080,5326110720,5.326111,2.943179275840521,,0.00021634136895486438,39698.15794351121,
train,10090,5331394560,5.331395,2.92798388004303,,0.00021602601894684523,39707.96018518081,
train,10100,5336678400,5.336678,2.9514523819088936,,0.00021571068114168904,39705.23508425732,
train,10110,5341962240,5.341962,2.970955517143011,,0.00021539535650770067,39699.49919598417,
train,10120,5347246080,5.347246,2.9615390673279762,,0.00021508004601314404,39711.265510471036,
train,10130,5352529920,5.352530,2.9221930615603924,,0.00021476475062623992,39701.68055149566,
train,10140,5357813760,5.357814,2.9819710329174995,,0.0002144494713151628,39712.33410453853,
train,10150,5363097600,5.363098,2.9846938736736774,,0.00021413420904803747,39705.72542685373,
train,10160,5368381440,5.368381,2.9298921786248684,,0.00021381896479293668,39703.06471856282,
train,10170,5373665280,5.373665,2.951776724308729,,0.00021350373951787758,39699.9578922727,
train,10180,5378949120,5.378949,2.9547263905406,,0.00021318853419081938,39704.803012337994,
train,10190,5384232960,5.384233,2.9936860278248787,,0.00021287334977965978,39710.98266324009,
train,10200,5389516800,5.389517,2.932311460375786,,0.0002125581872522324,39698.372839326585,
train,10210,5394800640,5.394801,2.9652548916637897,,0.00021224304757630358,39516.53012417766,
train,10220,5400084480,5.400084,2.928984150290489,,0.00021192793171956938,39685.60877877091,
train,10230,5405368320,5.405368,2.968107983469963,,0.00021161284064965302,39684.470987659246,
train,10240,5410652160,5.410652,2.9810650274157524,,0.0002112977753341014,39686.234588139254,
train,10250,5415936000,5.415936,2.94759027287364,,0.00021098273674038232,39681.08656738761,
train,10260,5421219840,5.421220,2.928434755653143,,0.00021066772583588165,39683.01627914572,
train,10270,5426503680,5.426504,2.9707821682095528,,0.00021035274358790007,39688.27034623107,
train,10280,5431787520,5.431788,2.9188416227698326,,0.00021003779096365045,39686.68807419212,
train,10290,5437071360,5.437071,2.9471592754125595,,0.00020972286893025457,39680.63633541973,
train,10300,5442355200,5.442355,2.942478731274605,,0.00020940797845474024,39687.123660821795,
train,10310,5447639040,5.447639,2.9645324498414993,,0.0002090931205040385,39687.38790289185,
train,10320,5452922880,5.452923,2.984135691076517,,0.00020877829604498048,39687.61881553222,
train,10330,5458206720,5.458207,2.951711416244507,,0.00020846350604429437,39684.31131411962,
train,10340,5463490560,5.463491,2.9333967305719852,,0.0002081487514686027,39679.02348474586,
train,10350,5468774400,5.468774,2.9635089859366417,,0.000207834033284419,39684.99350644868,
train,10360,5474058240,5.474058,2.9466844871640205,,0.0002075193524581453,39679.41954530361,
train,10370,5479342080,5.479342,2.9796056896448135,,0.00020720470995606882,39684.78408512113,
train,10380,5484625920,5.484626,2.8860009238123894,,0.00020689010674435898,39683.658208002336,
train,10390,5489909760,5.489910,2.9267196655273438,,0.00020657554378906477,39681.61851786581,
train,10400,5495193600,5.495194,2.9364146776497364,,0.00020626102205611134,39681.69106090201,
train,10410,5500477440,5.500477,2.943882569670677,,0.00020594654251129742,39680.494738618574,
train,10420,5505761280,5.505761,2.943223375827074,,0.0002056321061202922,39685.43843639493,
train,10430,5511045120,5.511045,2.979000084102154,,0.0002053177138486322,39676.359534689735,
train,10440,5516328960,5.516329,2.9166626036167145,,0.0002050033666617187,33876.21697808362,
train,10450,5521612800,5.521613,2.9800860807299614,,0.00020468906552481423,39687.646249468635,
train,10460,5526896640,5.526897,2.871759682893753,,0.00020437481140304017,39698.48306144497,
train,10470,5532180480,5.532180,2.867735590785742,,0.00020406060526137346,39689.27330608258,
train,10480,5537464320,5.537464,2.869785238057375,,0.0002037464480646437,39702.063337542815,
train,10490,5542748160,5.542748,2.889377549290657,,0.00020343234077753016,39695.460423838485,
train,10500,5548032000,5.548032,2.871318779885769,,0.00020311828436455888,39689.00939429218,
eval,10500,5548032000,5.548032,2.9281775169074535,18.69353078923776,,,
train,10510,5553315840,5.553316,2.9385705031454563,,0.0002028042797900997,30955.406716009198,
train,10520,5558599680,5.558600,2.9289461374282837,,0.0002024903280183634,39725.58049247092,
train,10530,5563883520,5.563884,2.943455759435892,,0.00020217643001339825,39729.311804567944,
train,10540,5569167360,5.569167,2.861830960959196,,0.00020186258673908776,39723.66408331113,
train,10550,5574451200,5.574451,2.8848909810185432,,0.0002015487991591473,39722.16641658633,
train,10560,5579735040,5.579735,2.9352537281811237,,0.00020123506823712108,39719.31471858605,
train,10570,5585018880,5.585019,2.9041868075728416,,0.00020092139493637964,39716.06670077658,
train,10580,5590302720,5.590303,2.815200712531805,,0.00020060778022011624,39723.06678305271,
train,10590,5595586560,5.595587,2.913983166217804,,0.00020029422505134448,39723.53442583403,
train,10600,5600870400,5.600870,2.962216805666685,,0.00019998073039289484,39704.25507558357,
train,10610,5606154240,5.606154,3.0084550604224205,,0.00019966729720741238,39727.58425417398,
train,10620,5611438080,5.611438,2.97995350882411,,0.00019935392645735318,39723.87733289711,
train,10630,5616721920,5.616722,2.976072020828724,,0.00019904061910498138,39732.12248410408,
train,10640,5622005760,5.622006,2.95687647536397,,0.000198727376112367,39716.65660172285,
train,10650,5627289600,5.627290,2.9567215405404568,,0.00019841419844138182,39723.696551213856,
train,10660,5632573440,5.632573,2.9338226951658726,,0.0001981010870536974,39723.232251011985,
train,10670,5637857280,5.637857,2.9559353590011597,,0.00019778804291078185,39717.44973578963,
train,10680,5643141120,5.643141,2.9202454797923565,,0.00019747506697389642,39718.61568542985,
train,10690,5648424960,5.648425,2.930082142353058,,0.00019716216020409326,39724.78845775152,
train,10700,5653708800,5.653709,2.9598218090832233,,0.00019684932356221193,39724.92182612631,
train,10710,5658992640,5.658993,2.9523385502398014,,0.00019653655800887666,39731.651932352586,
train,10720,5664276480,5.664276,2.8911278694868088,,0.00019622386450449363,39708.30538468265,
train,10730,5669560320,5.669560,2.930550765246153,,0.00019591124400924738,39728.226272612934,
train,10740,5674844160,5.674844,2.9793536327779293,,0.00019559869748309874,39742.79516272153,
train,10750,5680128000,5.680128,2.9310102835297585,,0.00019528622588578084,39735.19380967647,
train,10760,5685411840,5.685412,2.91945843398571,,0.00019497383017679716,39739.307938579026,
train,10770,5690695680,5.690696,2.903143282979727,,0.00019466151131541817,39729.25710635424,
train,10780,5695979520,5.695980,2.9619698636233807,,0.000194349270260678,39739.18623101432,
train,10790,5701263360,5.701263,2.8940721675753593,,0.00019403710797137214,39729.6120776531,
train,10800,5706547200,5.706547,2.9015947431325912,,0.00019372502540605422,39730.000032071504,
train,10810,5711831040,5.711831,2.9339556954801083,,0.00019341302352303283,39724.209066937736,
train,10820,5717114880,5.717115,2.9328748509287834,,0.00019310110328036922,39730.2958283682,
train,10830,5722398720,5.722399,2.912787225097418,,0.00019278926563587342,39719.70418041967,
train,10840,5727682560,5.727683,2.936535369604826,,0.00019247751154710227,39727.56025455259,
train,10850,5732966400,5.732966,2.9174958653748035,,0.00019216584197135586,39728.95035757412,
train,10860,5738250240,5.738250,2.929007776081562,,0.0001918542578656748,39727.36220537151,
train,10870,5743534080,5.743534,2.8943370655179024,,0.00019154276018683715,39734.13702177529,
train,10880,5748817920,5.748818,2.9243577271699905,,0.0001912313498913557,39729.574756937254,
train,10890,5754101760,5.754102,2.982478901743889,,0.0001909200279354748,39732.97322380387,
train,10900,5759385600,5.759386,2.96912245079875,,0.00019060879527516778,39723.49676053118,
train,10910,5764669440,5.764669,2.932050697505474,,0.0001902976528661334,39724.644979159784,
train,10920,5769953280,5.769953,2.945422925055027,,0.00018998660166379372,39717.4215488436,
train,10930,5775237120,5.775237,2.949216190725565,,0.00018967564262329018,39738.30529854417,
train,10940,5780520960,5.780521,2.9211501963436604,,0.00018936477669948177,39737.4835433985,
train,10950,5785804800,5.785805,2.9242896735668182,,0.00018905400484694126,39732.94772174087,
train,10960,5791088640,5.791089,2.930719308555126,,0.00018874332801995257,39733.91326123707,
train,10970,5796372480,5.796372,2.953623317182064,,0.00018843274717250793,39734.97858627972,
train,10980,5801656320,5.801656,2.870627786964178,,0.00018812226325830465,39717.26751785527,
train,10990,5806940160,5.806940,2.896967276930809,,0.00018781187723074269,39721.474900769,
train,11000,5812224000,5.812224,2.899392604827881,,0.0001875015900429212,39719.3295252571,
eval,11000,5812224000,5.812224,2.921686016023159,18.572574735506564,,,
train,11010,5817507840,5.817508,2.9094007089734077,,0.00018719140264763585,33265.312226043665,
train,11020,5822791680,5.822792,2.8884065225720406,,0.00018688131599737596,39713.66628075904,
train,11030,5828075520,5.828076,2.9112932197749615,,0.0001865713310443213,39699.57073768436,
train,11040,5833359360,5.833359,2.9488672092556953,,0.00018626144874033974,39694.44790868156,
train,11050,5838643200,5.838643,2.894112214446068,,0.00018595167003698356,11959.331450829723,
train,11060,5843927040,5.843927,3.006113637238741,,0.0001856419958854871,39702.87409735835,
train,11070,5849210880,5.849211,2.9303109645843506,,0.00018533242723676367,39665.23080540091,
train,11080,5854494720,5.854495,2.9425248615443707,,0.0001850229650414024,39674.92850450833,
train,11090,5859778560,5.859779,3.010050605982542,,0.0001847136102496659,39667.92151990049,
train,11100,5865062400,5.865062,2.914570424705744,,0.00018440436381148668,39676.43482875751,
train,11110,5870346240,5.870346,2.9055868946015835,,0.00018409522667646466,39687.59941279699,
train,11120,5875630080,5.875630,2.9405395165085793,,0.00018378619979386403,39677.497571077074,
train,11130,5880913920,5.880914,2.9494418427348137,,0.00018347728411261053,39671.13574757207,
train,11140,5886197760,5.886198,2.9014249108731747,,0.00018316848058128838,39674.753779151026,
train,11150,5891481600,5.891482,2.942325282841921,,0.0001828597901481375,39674.31114846679,
train,11160,5896765440,5.896765,2.9264744333922863,,0.00018255121376105024,39667.5854002514,
train,11170,5902049280,5.902049,2.8944041281938553,,0.00018224275236756928,39669.65361331413,
train,11180,5907333120,5.907333,2.9815686121582985,,0.00018193440691488362,39672.68404000066,
train,11190,5912616960,5.912617,2.943645231425762,,0.00018162617834982663,39671.409576753555,
train,11200,5917900800,5.917901,2.9468328319489956,,0.0001813180676188726,39673.87747656966,
train,11210,5923184640,5.923185,2.969450082629919,,0.000181010075668134,39669.45891034576,
train,11220,5928468480,5.928468,2.935273963958025,,0.00018070220344335863,39668.407462137795,
train,11230,5933752320,5.933752,2.9274272359907627,,0.00018039445188992645,39669.54078193001,
train,11240,5939036160,5.939036,2.9519665613770485,,0.0001800868219528471,39500.652651669974,
train,11250,5944320000,5.944320,2.923033509403467,,0.0001797793145767568,39698.29219979026,
train,11260,5949603840,5.949604,2.883301015943289,,0.0001794719307059151,39704.94983321956,
train,11270,5954887680,5.954888,2.9206672757864,,0.00017916467128420264,39703.627275169645,
train,11280,5960171520,5.960172,2.9450903572142124,,0.00017885753725511787,39699.41840964265,
train,11290,5965455360,5.965455,2.9632567055523396,,0.000178550529561774,39696.27027406632,
train,11300,5970739200,5.970739,2.9345637559890747,,0.00017824364914689644,39695.434472204644,
train,11310,5976023040,5.976023,2.9172071516513824,,0.00017793689695281973,39703.88291685768,
train,11320,5981306880,5.981307,2.90961379930377,,0.00017763027392148474,39709.47321661266,
train,11330,5986590720,5.986591,2.996438939124346,,0.00017732378099443583,39712.451306841445,
train,11340,5991874560,5.991875,2.9261278733611107,,0.0001770174191128174,39721.20735688991,
train,11350,5997158400,5.997158,2.910964597016573,,0.00017671118921737207,39702.90489536181,
train,11360,6002442240,6.002442,2.9444695860147476,,0.00017640509224843665,39705.897295049144,
train,11370,6007726080,6.007726,2.8576772958040237,,0.00017609912914594005,39699.14134912371,
train,11380,6013009920,6.013010,2.9443372301757336,,0.00017579330084940007,39713.01647786993,
train,11390,6018293760,6.018294,2.959050763398409,,0.0001754876082979205,39705.6841673263,
train,11400,6023577600,6.023578,2.958301067352295,,0.00017518205243018838,39713.30383742742,
train,11410,6028861440,6.028861,2.9571729339659214,,0.00017487663418447089,39709.569981691624,
train,11420,6034145280,6.034145,2.9309978745877743,,0.00017457135449861286,39698.63076004318,
train,11430,6039429120,6.039429,2.9476585909724236,,0.00017426621431003355,39706.31053886519,
train,11440,6044712960,6.044713,2.885347753763199,,0.00017396121455572362,39709.83359777342,
train,11450,6049996800,6.049997,2.9302661828696728,,0.00017365635617224288,39702.30018210453,
train,11460,6055280640,6.055281,2.916479106992483,,0.00017335164009571683,39706.64631913834,
train,11470,6060564480,6.060564,2.9455625638365746,,0.00017304706726183392,39698.79737562121,
train,11480,6065848320,6.065848,2.894114326685667,,0.00017274263860584302,39698.16804114469,
train,11490,6071132160,6.071132,2.940884552896023,,0.0001724383550625499,39697.72076357357,
train,11500,6076416000,6.076416,2.938025578856468,,0.00017213421756631512,39704.79966904568,
eval,11500,6076416000,6.076416,2.917894683778286,18.502293248462205,,,
train,11510,6081699840,6.081700,2.923259362578392,,0.00017183022705105042,33731.79352315805,
train,11520,6086983680,6.086984,2.9544526785612106,,0.00017152638445021653,39699.48404852009,
train,11530,6092267520,6.092268,2.8741594403982162,,0.00017122269069681973,39684.215595884765,
train,11540,6097551360,6.097551,2.920479614287615,,0.0001709191467234094,39714.9243157489,
train,11550,6102835200,6.102835,2.9402590207755566,,0.00017061575346207487,39699.156069644356,
train,11560,6108119040,6.108119,2.899682492017746,,0.00017031251184444272,39698.13469052972,
train,11570,6113402880,6.113403,2.936533696949482,,0.0001700094228016739,39690.00457260014,
train,11580,6118686720,6.118687,2.918207198381424,,0.00016970648726446098,39698.75677050084,
train,11590,6123970560,6.123971,2.90726126357913,,0.0001694037061630248,39697.44955756698,
train,11600,6129254400,6.129254,2.9124283492565155,,0.00016910108042711238,39696.12835235835,
train,11610,6134538240,6.134538,2.8601368628442287,,0.00016879861098599336,39700.53465567229,
train,11620,6139822080,6.139822,2.9181662797927856,,0.00016849629876845764,39701.51668547757,
train,11630,6145105920,6.145106,2.915263384580612,,0.00016819414470281235,39710.58583003046,
train,11640,6150389760,6.150390,2.9466009251773357,,0.0001678921497168787,39706.710274541845,
train,11650,6155673600,6.155674,2.888149708509445,,0.00016759031473798975,39713.49363365031,
train,11660,6160957440,6.160957,2.887505277991295,,0.00016728864069298706,39710.08796748618,
train,11670,6166241280,6.166241,2.9320604242384434,,0.000166987128508218,37809.46543595489,
train,11680,6171525120,6.171525,2.9551698975265026,,0.00016668577910953304,39683.79670080137,
train,11690,6176808960,6.176809,2.8666749075055122,,0.00016638459342228267,39691.93245051558,
train,11700,6182092800,6.182093,2.9045523814857006,,0.00016608357237131473,39686.249441224594,
train,11710,6187376640,6.187377,2.8941438049077988,,0.0001657827168809715,39693.99140146826,
train,11720,6192660480,6.192660,2.8884411975741386,,0.00016548202787508673,39690.71290611127,
train,11730,6197944320,6.197944,2.876700907945633,,0.0001651815062769833,39692.287323863595,
train,11740,6203228160,6.203228,2.9252637922763824,,0.00016488115300946965,39688.34909710897,
train,11750,6208512000,6.208512,2.9267278499901295,,0.00016458096899483758,39691.62108850143,
train,11760,6213795840,6.213796,2.885710209608078,,0.00016428095515485912,39692.40590074763,
train,11770,6219079680,6.219080,2.8752185814082623,,0.00016398111241078356,39693.60372339735,
train,11780,6224363520,6.224364,2.8906530924141407,,0.00016368144168333516,39684.82089536064,
train,11790,6229647360,6.229647,2.859976537525654,,0.0001633819438927096,39687.04669156373,
train,11800,6234931200,6.234931,2.8973474986851215,,0.00016308261995857167,39694.06299441423,
train,11810,6240215040,6.240215,2.8747290782630444,,0.00016278347080005254,39689.47950515946,
train,11820,6245498880,6.245499,2.9723824858665466,,0.00016248449733574627,37503.548947033334,
train,11830,6250782720,6.250783,2.9266481660306454,,0.0001621857004837078,39690.90987921007,
train,11840,6256066560,6.256067,2.9316444657742977,,0.00016188708116144938,39691.361694973566,
train,11850,6261350400,6.261350,2.8872023597359657,,0.0001615886402859384,39689.30699720206,
train,11860,6266634240,6.266634,2.909573122859001,,0.00016129037877359435,39687.23040907737,
train,11870,6271918080,6.271918,2.9033681340515614,,0.00016099229754028564,39682.83224536955,
train,11880,6277201920,6.277202,2.8919311463832855,,0.0001606943975013273,39700.269242862385,
train,11890,6282485760,6.282486,2.918236680328846,,0.00016039667957147802,39704.12170367842,
train,11900,6287769600,6.287770,2.839749712496996,,0.00016009914466493717,39691.67326617861,
train,11910,6293053440,6.293053,2.886873248964548,,0.0001598017936953422,39694.71459451787,
train,11920,6298337280,6.298337,2.95822187513113,,0.0001595046275757656,39699.463211886505,
train,11930,6303621120,6.303621,2.899225167930126,,0.00015920764721871243,39689.84997231,
train,11940,6308904960,6.308905,2.925185576081276,,0.00015891085353611715,39692.6011844863,
train,11950,6314188800,6.314189,2.9133686758577824,,0.0001586142474393412,39699.05544408088,
train,11960,6319472640,6.319473,2.8998129181563854,,0.00015831782983916987,39710.28299833185,
train,11970,6324756480,6.324756,2.8999156206846237,,0.0001580216016458097,39695.20233101678,
train,11980,6330040320,6.330040,2.8808742985129356,,0.00015772556376888547,39695.926137008464,
train,11990,6335324160,6.335324,2.91798934713006,,0.0001574297171174377,39691.641703643596,
train,12000,6340608000,6.340608,2.8464322611689568,,0.00015713406259991976,39698.378528195135,
eval,12000,6340608000,6.340608,2.9116144701838493,18.386459007481157,,,
train,12010,6345891840,6.345892,2.9490980729460716,,0.00015683860112419498,34713.522225419525,
train,12020,6351175680,6.351176,2.9106569178402424,,0.0001565433335975338,39699.83799017312,
train,12030,6356459520,6.356460,2.9050785526633263,,0.0001562482609266113,39691.07209381823,
train,12040,6361743360,6.361743,2.8893460668623447,,0.00015595338401750398,38966.076901383676,
train,12050,6367027200,6.367027,2.873630113899708,,0.0001556587037756875,39691.926621318846,
train,12060,6372311040,6.372311,2.8724481873214245,,0.00015536422110603345,39703.360825205586,
train,12070,6377594880,6.377595,2.9335592165589333,,0.00015506993691280673,39706.33906573968,
train,12080,6382878720,6.382879,2.902274824678898,,0.00015477585209966286,39701.34691772663,
train,12090,6388162560,6.388163,2.875698432326317,,0.00015448196756964494,39700.53977621155,
train,12100,6393446400,6.393446,2.894518669694662,,0.0001541882842251813,39700.12089201801,
train,12110,6398730240,6.398730,2.8815162517130375,,0.0001538948029680825,39703.41047311251,
train,12120,6404014080,6.404014,2.842838604003191,,0.00015360152469953825,39703.587371463625,
train,12130,6409297920,6.409298,2.888283997774124,,0.00015330845032011524,39693.5562328211,
train,12140,6414581760,6.414582,2.8840937577188015,,0.00015301558072975402,39699.05843083937,
train,12150,6419865600,6.419866,2.9151086173951626,,0.0001527229168277661,39704.60547452212,
train,12160,6425149440,6.425149,2.930566009134054,,0.00015243045951283173,39716.03424534507,
train,12170,6430433280,6.430433,2.901266388595104,,0.00015213820968299646,39693.96417204418,
train,12180,6435717120,6.435717,2.900327544659376,,0.00015184616823566896,39709.124510486334,
train,12190,6441000960,6.441001,2.9082751162350178,,0.00015155433606761783,39698.46371919668,
train,12200,6446284800,6.446285,2.945128921419382,,0.00015126271407496926,39697.86091894278,
train,12210,6451568640,6.451569,2.925315957516432,,0.0001509713031532038,39691.533367756616,
train,12220,6456852480,6.456852,2.860985431820154,,0.0001506801041971541,39701.13732376709,
train,12230,6462136320,6.462136,2.865310188382864,,0.0001503891181010017,39696.132547424335,
train,12240,6467420160,6.467420,2.9210980981588364,,0.0001500983457582748,39697.521234095715,
train,12250,6472704000,6.472704,2.87983425706625,,0.00014980778806184493,39698.86863034145,
train,12260,6477987840,6.477988,2.9078062996268272,,0.00014951744590392476,39698.673782711085,
train,12270,6483271680,6.483272,2.8981872387230396,,0.0001492273201760649,39695.485806702214,
train,12280,6488555520,6.488556,2.9095847122371197,,0.0001489374117691515,39701.94655216552,
train,12290,6493839360,6.493839,2.8615508563816547,,0.00014864772157340337,39689.70027772847,
train,12300,6499123200,6.499123,2.9144665896892548,,0.00014835825047836924,39681.39158279337,
train,12310,6504407040,6.504407,2.8763134703040123,,0.00014806899937292508,39521.21414334256,
train,12320,6509690880,6.509691,2.9460679180920124,,0.00014777996914527118,39675.74220514285,
train,12330,6514974720,6.514975,2.892854943871498,,0.00014749116068292977,39677.09948888155,
train,12340,6520258560,6.520259,2.9051247723400593,,0.0001472025748727422,39679.351060006804,
train,12350,6525542400,6.525542,2.91007112339139,,0.00014691421260086576,39682.45380907652,
train,12360,6530826240,6.530826,2.959011796861887,,0.00014662607475277167,39677.791449514596,
train,12370,6536110080,6.536110,2.830279305577278,,0.00014633816221324182,39674.08010655939,
train,12380,6541393920,6.541394,2.8319701105356216,,0.00014605047586636638,39677.3952083506,
train,12390,6546677760,6.546678,2.8822970502078533,,0.00014576301659554087,39678.400673310825,
train,12400,6551961600,6.551962,2.940136846154928,,0.0001454757852834634,39672.29755921197,
train,12410,6557245440,6.557245,2.9127488136291504,,0.00014518878281213245,39675.44714957181,
train,12420,6562529280,6.562529,2.876738589257002,,0.0001449020100628434,39674.46193441516,
train,12430,6567813120,6.567813,2.903450734913349,,0.0001446154679161865,37227.61508166402,
train,12440,6573096960,6.573097,2.871543623507023,,0.0001443291572520438,39702.49257593816,
train,12450,6578380800,6.578381,2.8959343545138836,,0.00014404307894958656,39712.53655825291,
train,12460,6583664640,6.583665,2.9534011259675026,,0.00014375723388727245,39710.22223331713,
train,12470,6588948480,6.588948,2.94395512342453,,0.000143471622942843,39706.03309758532,
train,12480,6594232320,6.594232,2.932755757123232,,0.00014318624699332071,39699.08822733564,
train,12490,6599516160,6.599516,2.8890788070857525,,0.00014290110691500692,39705.00873259931,
train,12500,6604800000,6.604800,2.8956742472946644,,0.00014261620358347812,39712.782351933914,
eval,12500,6604800000,6.604800,2.906081009656191,18.28499923303288,,,
train,12510,6610083840,6.610084,2.815706130117178,,0.00014233153787358407,34360.30294240401,
train,12520,6615367680,6.615368,2.880292948335409,,0.0001420471106594449,39682.15844051507,
train,12530,6620651520,6.620652,2.854025859385729,,0.00014176292281444829,39684.43275685052,
train,12540,6625935360,6.625935,2.927484203130007,,0.00014147897521124718,39677.6513647853,
train,12550,6631219200,6.631219,2.871053572744131,,0.0001411952687217563,39679.76602485288,
train,12560,6636503040,6.636503,2.8777494691312313,,0.0001409118042171505,39686.375586297014,
train,12570,6641786880,6.641787,2.877213004976511,,0.00014062858256786112,39676.182381661194,
train,12580,6647070720,6.647071,2.93802135810256,,0.00014034560464357422,39683.913592602585,
